"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20200611","2호선","사당","36809","40142","20200614"
"20200611","2호선","방배","17168","17677","20200614"
"20200611","2호선","서초","21775","21667","20200614"
"20200611","2호선","교대(법원.검찰청)","35684","40603","20200614"
"20200611","2호선","강남","84921","85614","20200614"
"20200611","2호선","역삼","49418","55601","20200614"
"20200611","2호선","선릉","58228","52042","20200614"
"20200611","2호선","삼성(무역센터)","51900","53759","20200614"
"20200611","2호선","종합운동장","7041","7497","20200614"
"20200611","2호선","잠실새내","19963","20057","20200614"
"20200611","2호선","잠실(송파구청)","61530","61233","20200614"
"20200611","2호선","잠실나루","14688","14140","20200614"
"20200611","2호선","강변(동서울터미널)","30972","30060","20200614"
"20200611","2호선","구의(광진구청)","23542","22924","20200614"
"20200611","2호선","건대입구","32078","35132","20200614"
"20200611","2호선","성수","32030","35706","20200614"
"20200611","2호선","뚝섬","19489","21350","20200614"
"20200611","2호선","한양대","7434","8470","20200614"
"20200611","2호선","왕십리(성동구청)","15611","12709","20200614"
"20200611","2호선","상왕십리","13649","13060","20200614"
"20200611","2호선","신당","13542","13883","20200614"
"20200611","2호선","동대문역사문화공원(DDP)","11900","13321","20200614"
"20200611","2호선","을지로4가","12957","12917","20200614"
"20200611","2호선","을지로3가","21175","21176","20200614"
"20200611","2호선","을지로입구","39039","40499","20200614"
"20200611","2호선","시청","23940","24097","20200614"
"20200611","1호선","동묘앞","7869","8191","20200614"
"20200611","1호선","청량리(서울시립대입구)","20037","19934","20200614"
"20200611","1호선","제기동","15876","16095","20200614"
"20200611","1호선","신설동","14593","14482","20200614"
"20200611","1호선","동대문","11207","11403","20200614"
"20200611","1호선","종로5가","22116","22299","20200614"
"20200611","1호선","종로3가","26104","23991","20200614"
"20200611","1호선","종각","37736","37617","20200614"
"20200611","1호선","시청","21047","21597","20200614"
"20200611","1호선","서울역","42052","39625","20200614"
"20200610","중앙선","지평","54","37","20200613"
"20200610","중앙선","용문","2771","2800","20200613"
"20200610","중앙선","원덕","354","323","20200613"
"20200610","중앙선","양평","2419","2389","20200613"
"20200610","중앙선","오빈","294","277","20200613"
"20200610","중앙선","아신","523","510","20200613"
"20200610","중앙선","국수","737","741","20200613"
"20200610","중앙선","신원","189","213","20200613"
"20200610","중앙선","양수","1809","1786","20200613"
"20200610","중앙선","운길산","899","901","20200613"
"20200610","중앙선","팔당","803","777","20200613"
"20200610","중앙선","도심","2626","2036","20200613"
"20200610","중앙선","덕소","5715","5704","20200613"
"20200610","중앙선","양정","842","745","20200613"
"20200610","중앙선","도농","9831","8860","20200613"
"20200610","중앙선","구리","13081","13377","20200613"
"20200610","중앙선","양원","1701","1792","20200613"
"20200610","중앙선","망우","7220","7229","20200613"
"20200610","중앙선","상봉(시외버스터미널)","5577","5576","20200613"
"20200610","중앙선","중랑","5337","5163","20200613"
"20200610","중앙선","회기","22034","21538","20200613"
"20200610","장항선","신창(순천향대)","1305","1338","20200613"
"20200610","장항선","온양온천","2852","2864","20200613"
"20200610","장항선","배방","817","793","20200613"
"20200610","장항선","아산","2249","2063","20200613"
"20200610","장항선","쌍용(나사렛대)","1831","1713","20200613"
"20200610","장항선","봉명","1091","1080","20200613"
"20200610","일산선","대화","13092","10246","20200613"
"20200610","일산선","주엽","8761","8969","20200613"
"20200610","일산선","정발산","6904","6900","20200613"
"20200610","일산선","마두","7566","7807","20200613"
"20200610","일산선","백석","9493","9579","20200613"
"20200610","일산선","대곡","1870","1414","20200613"
"20200610","일산선","화정","16713","17482","20200613"
"20200610","일산선","원당","10799","10384","20200613"
"20200610","일산선","삼송","16959","16536","20200613"
"20200610","일산선","원흥","8873","8343","20200613"
"20200610","우이신설선","신설동","2128","2121","20200613"
"20200610","우이신설선","보문","1504","1536","20200613"
"20200610","우이신설선","성신여대입구(돈암)","2854","3186","20200613"
"20200610","우이신설선","정릉","4058","3857","20200613"
"20200610","우이신설선","북한산보국문","5453","5301","20200613"
"20200610","우이신설선","솔샘","5596","5251","20200613"
"20200610","우이신설선","삼양사거리","2262","2371","20200613"
"20200610","우이신설선","삼양","1871","2040","20200613"
"20200610","우이신설선","화계","3101","2927","20200613"
"20200610","우이신설선","가오리","3911","3984","20200613"
"20200610","우이신설선","4.19민주묘지","2611","2542","20200613"
"20200610","우이신설선","솔밭공원","2281","2293","20200613"
"20200610","우이신설선","북한산우이","2468","2290","20200613"
"20200610","안산선","수리산","4215","3307","20200613"
"20200610","안산선","오이도","8372","7990","20200613"
"20200610","안산선","정왕","7026","7595","20200613"
"20200610","안산선","신길온천","1540","1358","20200613"
"20200610","안산선","안산","10807","9608","20200613"
"20200610","안산선","초지","4214","4272","20200613"
"20200610","안산선","고잔","7623","7491","20200613"
"20200610","안산선","중앙","14738","15465","20200613"
"20200610","안산선","한대앞","6994","7006","20200613"
"20200610","안산선","상록수","17174","17082","20200613"
"20200610","안산선","반월","4290","4056","20200613"
"20200610","안산선","대야미","4911","4451","20200613"
"20200610","안산선","산본","15776","16785","20200613"
"20200610","수인선","인천","774","1321","20200613"
"20200610","수인선","신포","1561","1568","20200613"
"20200610","수인선","숭의","3462","3224","20200613"
"20200610","수인선","인하대","4614","4392","20200613"
"20200610","수인선","송도","2361","2131","20200613"
"20200610","수인선","연수","3998","4138","20200613"
"20200610","수인선","원인재","3809","3924","20200613"
"20200610","수인선","남동인더스파크","2125","2277","20200613"
"20200610","수인선","호구포","3287","3360","20200613"
"20200610","수인선","인천논현","4907","5154","20200613"
"20200610","수인선","소래포구","4592","4301","20200613"
"20200610","수인선","월곶","2049","1904","20200613"
"20200610","수인선","달월","83","53","20200613"
"20200610","분당선","매교","2402","2367","20200613"
"20200610","분당선","수원시청","10305","11270","20200613"
"20200610","분당선","매탄권선","4126","3986","20200613"
"20200610","분당선","망포","12538","12087","20200613"
"20200610","분당선","영통","7317","7711","20200613"
"20200610","분당선","청명","3953","3725","20200613"
"20200610","분당선","상갈","5129","4893","20200613"
"20200610","분당선","기흥","9051","8600","20200613"
"20200610","분당선","신갈","4407","4365","20200613"
"20200610","분당선","구성","4670","4822","20200613"
"20200610","분당선","죽전","12647","14062","20200613"
"20200610","분당선","보정","2384","1994","20200613"
"20200610","분당선","이매","5378","5055","20200613"
"20200610","분당선","오리","11189","9526","20200613"
"20200610","분당선","미금","15255","16248","20200613"
"20200610","분당선","정자","16231","17692","20200613"
"20200610","분당선","수내","12412","12663","20200613"
"20200610","분당선","서현","23694","23952","20200613"
"20200610","분당선","야탑","24204","25717","20200613"
"20200610","분당선","모란","18673","18776","20200613"
"20200610","분당선","태평","12895","12416","20200613"
"20200610","분당선","가천대","6230","7229","20200613"
"20200610","분당선","선정릉","8261","8780","20200613"
"20200610","분당선","강남구청","9635","10988","20200613"
"20200610","분당선","압구정로데오","16465","18285","20200613"
"20200610","분당선","서울숲","8836","9152","20200613"
"20200610","분당선","수원","7318","5008","20200613"
"20200610","분당선","수서","12763","13102","20200613"
"20200610","분당선","대모산입구","3306","3123","20200613"
"20200610","분당선","개포동","3304","3617","20200613"
"20200610","분당선","구룡","1664","1641","20200613"
"20200610","분당선","도곡","6310","6563","20200613"
"20200610","분당선","한티","12623","13767","20200613"
"20200610","분당선","선릉","13352","20951","20200613"
"20200610","과천선","범계","24990","24496","20200613"
"20200610","과천선","평촌","17430","17332","20200613"
"20200610","과천선","인덕원","23649","24575","20200613"
"20200610","과천선","정부과천청사","9212","9018","20200613"
"20200610","과천선","과천","4871","4626","20200613"
"20200610","과천선","대공원","2174","2298","20200613"
"20200610","과천선","경마공원","1316","1295","20200613"
"20200610","과천선","선바위","8700","7524","20200613"
"20200610","공항철도 1호선","영종","2680","2606","20200613"
"20200610","공항철도 1호선","인천공항2터미널","1876","1495","20200613"
"20200610","공항철도 1호선","인천공항1터미널","4046","3239","20200613"
"20200610","공항철도 1호선","공항화물청사","2898","2540","20200613"
"20200610","공항철도 1호선","운서","5829","5448","20200613"
"20200610","공항철도 1호선","청라국제도시","5889","5909","20200613"
"20200610","공항철도 1호선","검암","7061","6832","20200613"
"20200610","공항철도 1호선","계양","8791","8251","20200613"
"20200610","공항철도 1호선","김포공항","8137","4904","20200613"
"20200610","공항철도 1호선","마곡나루(서울식물원)","7648","6877","20200613"
"20200610","공항철도 1호선","디지털미디어시티","13089","11781","20200613"
"20200610","공항철도 1호선","홍대입구","7048","7421","20200613"
"20200610","공항철도 1호선","공덕","2003","2661","20200613"
"20200610","공항철도 1호선","서울역","5764","5278","20200613"
"20200610","경춘선","춘천","1127","1020","20200613"
"20200610","경춘선","남춘천","1955","1996","20200613"
"20200610","경춘선","김유정","242","240","20200613"
"20200610","경춘선","강촌","383","380","20200613"
"20200610","경춘선","백양리","105","107","20200613"
"20200610","경춘선","굴봉산","174","190","20200613"
"20200610","경춘선","가평","1503","1549","20200613"
"20200610","경춘선","상천","267","266","20200613"
